scenario_label,uav,time_s,x_m,y_m,vx_mps,vy_mps,phase
SYNTHETIC_SCENARIO_ONLY,3,-2.4709805087846775,66.74478530573913,33.43098163217391,17.49146133152388,21.86432666440485,post_release_straight_flight
SYNTHETIC_SCENARIO_ONLY,3,-2.2209805087846775,71.1176506386201,38.89706329827513,17.49146133152388,21.86432666440485,post_release_straight_flight
SYNTHETIC_SCENARIO_ONLY,3,-1.9709805087846775,75.49051597150107,44.36314496437633,17.49146133152388,21.86432666440485,post_release_straight_flight
SYNTHETIC_SCENARIO_ONLY,3,-1.7209805087846775,79.86338130438205,49.82922663047755,17.49146133152388,21.86432666440485,post_release_straight_flight
SYNTHETIC_SCENARIO_ONLY,3,-1.4709805087846775,84.23624663726301,55.29530829657877,17.49146133152388,21.86432666440485,post_release_straight_flight
SYNTHETIC_SCENARIO_ONLY,3,-1.2209805087846775,88.60911197014399,60.761389962679985,17.49146133152388,21.86432666440485,post_release_straight_flight
SYNTHETIC_SCENARIO_ONLY,3,-0.9709805087846775,92.98197730302495,66.22747162878117,17.49146133152388,21.86432666440485,post_release_straight_flight
SYNTHETIC_SCENARIO_ONLY,3,-0.7209805087846775,97.35484263590592,71.69355329488239,17.49146133152388,21.86432666440485,post_release_straight_flight
SYNTHETIC_SCENARIO_ONLY,3,-0.47098050878467745,101.72770796878689,77.15963496098361,17.49146133152388,21.86432666440485,post_release_straight_flight
SYNTHETIC_SCENARIO_ONLY,3,-0.22098050878467745,106.10057330166786,82.62571662708483,17.49146133152388,21.86432666440485,post_release_straight_flight
SYNTHETIC_SCENARIO_ONLY,3,0.0,109.96584532609553,87.45730665761938,17.49146133152388,21.86432666440485,post_release_straight_flight
SYNTHETIC_SCENARIO_ONLY,3,0.029019491215322546,110.47343863454883,88.09179829318605,17.49146133152388,21.86432666440485,post_release_straight_flight
SYNTHETIC_SCENARIO_ONLY,3,0.27901949121532255,114.84630396742979,93.55787995928723,17.49146133152388,21.86432666440485,post_release_straight_flight
SYNTHETIC_SCENARIO_ONLY,3,0.5290194912153225,119.21916930031078,99.02396162538845,17.49146133152388,21.86432666440485,post_release_straight_flight
SYNTHETIC_SCENARIO_ONLY,3,0.7790194912153225,123.59203463319174,104.49004329148967,17.49146133152388,21.86432666440485,post_release_straight_flight
SYNTHETIC_SCENARIO_ONLY,3,1.0290194912153225,127.96489996607271,109.95612495759089,17.49146133152388,21.86432666440485,post_release_straight_flight
SYNTHETIC_SCENARIO_ONLY,3,1.2790194912153225,132.33776529895368,115.4222066236921,17.49146133152388,21.86432666440485,post_release_straight_flight
SYNTHETIC_SCENARIO_ONLY,3,1.5290194912153225,136.71063063183465,120.8882882897933,17.49146133152388,21.86432666440485,post_release_straight_flight
SYNTHETIC_SCENARIO_ONLY,3,1.7790194912153225,141.0834959647156,126.35436995589451,17.49146133152388,21.86432666440485,post_release_straight_flight
SYNTHETIC_SCENARIO_ONLY,3,2.0290194912153225,145.45636129759657,131.82045162199574,17.49146133152388,21.86432666440485,post_release_straight_flight
SYNTHETIC_SCENARIO_ONLY,3,2.2790194912153225,149.82922663047754,137.28653328809696,17.49146133152388,21.86432666440485,post_release_straight_flight
SYNTHETIC_SCENARIO_ONLY,3,2.5290194912153225,154.20209196335855,142.75261495419818,17.49146133152388,21.86432666440485,post_release_straight_flight
SYNTHETIC_SCENARIO_ONLY,3,2.7790194912153225,158.57495729623952,148.2186966202994,17.49146133152388,21.86432666440485,post_release_straight_flight
SYNTHETIC_SCENARIO_ONLY,3,3.0290194912153225,162.94782262912048,153.68477828640056,17.49146133152388,21.86432666440485,post_release_straight_flight
SYNTHETIC_SCENARIO_ONLY,3,3.2790194912153225,167.32068796200144,159.15085995250178,17.49146133152388,21.86432666440485,post_release_straight_flight
SYNTHETIC_SCENARIO_ONLY,3,3.5290194912153225,171.6935532948824,164.616941618603,17.49146133152388,21.86432666440485,post_release_straight_flight
SYNTHETIC_SCENARIO_ONLY,3,3.7790194912153225,176.06641862776337,170.0830232847042,17.49146133152388,21.86432666440485,post_release_straight_flight
SYNTHETIC_SCENARIO_ONLY,3,4.0290194912153225,180.43928396064433,175.54910495080543,17.49146133152388,21.86432666440485,post_release_straight_flight
SYNTHETIC_SCENARIO_ONLY,3,4.2790194912153225,184.8121492935253,181.01518661690665,17.49146133152388,21.86432666440485,post_release_straight_flight
SYNTHETIC_SCENARIO_ONLY,3,4.5290194912153225,189.1850146264063,186.48126828300786,17.49146133152388,21.86432666440485,post_release_straight_flight
SYNTHETIC_SCENARIO_ONLY,3,4.7790194912153225,193.55787995928728,191.94734994910908,17.49146133152388,21.86432666440485,post_release_straight_flight
SYNTHETIC_SCENARIO_ONLY,3,5.0290194912153225,197.93074529216824,197.41343161521024,17.49146133152388,21.86432666440485,post_release_straight_flight
SYNTHETIC_SCENARIO_ONLY,3,5.2790194912153225,202.3036106250492,202.87951328131146,17.49146133152388,21.86432666440485,post_release_straight_flight
SYNTHETIC_SCENARIO_ONLY,3,5.5290194912153225,206.67647595793017,208.34559494741268,17.49146133152388,21.86432666440485,post_release_straight_flight
SYNTHETIC_SCENARIO_ONLY,3,5.7790194912153225,211.04934129081113,213.8116766135139,17.49146133152388,21.86432666440485,post_release_straight_flight
SYNTHETIC_SCENARIO_ONLY,3,6.0290194912153225,215.4222066236921,219.2777582796151,17.49146133152388,21.86432666440485,post_release_straight_flight
SYNTHETIC_SCENARIO_ONLY,3,6.2790194912153225,219.79507195657305,224.74383994571633,17.49146133152388,21.86432666440485,post_release_straight_flight
SYNTHETIC_SCENARIO_ONLY,3,6.5290194912153225,224.16793728945407,230.20992161181755,17.49146133152388,21.86432666440485,post_release_straight_flight
SYNTHETIC_SCENARIO_ONLY,3,6.7790194912153225,228.54080262233504,235.67600327791877,17.49146133152388,21.86432666440485,post_release_straight_flight
SYNTHETIC_SCENARIO_ONLY,3,7.0290194912153225,232.913667955216,241.14208494401998,17.49146133152388,21.86432666440485,post_release_straight_flight
SYNTHETIC_SCENARIO_ONLY,3,7.2790194912153225,237.28653328809696,246.6081666101212,17.49146133152388,21.86432666440485,post_release_straight_flight
SYNTHETIC_SCENARIO_ONLY,3,7.5290194912153225,241.65939862097792,252.07424827622236,17.49146133152388,21.86432666440485,post_release_straight_flight
SYNTHETIC_SCENARIO_ONLY,3,7.7790194912153225,246.0322639538589,257.5403299423236,17.49146133152388,21.86432666440485,post_release_straight_flight
SYNTHETIC_SCENARIO_ONLY,3,8.029019491215323,250.40512928673985,263.0064116084248,17.49146133152388,21.86432666440485,post_release_straight_flight
SYNTHETIC_SCENARIO_ONLY,3,8.279019491215323,254.7779946196208,268.472493274526,17.49146133152388,21.86432666440485,post_release_straight_flight
SYNTHETIC_SCENARIO_ONLY,3,8.529019491215323,259.1508599525018,273.93857494062723,17.49146133152388,21.86432666440485,post_release_straight_flight
SYNTHETIC_SCENARIO_ONLY,3,8.779019491215323,263.52372528538274,279.40465660672845,17.49146133152388,21.86432666440485,post_release_straight_flight
SYNTHETIC_SCENARIO_ONLY,3,9.029019491215323,267.89659061826376,284.87073827282967,17.49146133152388,21.86432666440485,post_release_straight_flight
SYNTHETIC_SCENARIO_ONLY,3,9.279019491215323,272.2694559511447,290.3368199389309,17.49146133152388,21.86432666440485,post_release_straight_flight
SYNTHETIC_SCENARIO_ONLY,3,9.529019491215323,276.6423212840257,295.8029016050321,17.49146133152388,21.86432666440485,post_release_straight_flight
SYNTHETIC_SCENARIO_ONLY,3,9.779019491215323,281.01518661690665,301.2689832711333,17.49146133152388,21.86432666440485,post_release_straight_flight
SYNTHETIC_SCENARIO_ONLY,3,10.029019491215323,285.3880519497876,306.73506493723454,17.49146133152388,21.86432666440485,post_release_straight_flight
SYNTHETIC_SCENARIO_ONLY,3,10.279019491215323,289.7609172826686,312.2011466033357,17.49146133152388,21.86432666440485,post_release_straight_flight
SYNTHETIC_SCENARIO_ONLY,3,10.529019491215323,294.13378261554953,317.6672282694369,17.49146133152388,21.86432666440485,post_release_straight_flight
SYNTHETIC_SCENARIO_ONLY,3,10.779019491215323,298.5066479484305,323.13330993553814,17.49146133152388,21.86432666440485,post_release_straight_flight
SYNTHETIC_SCENARIO_ONLY,3,11.029019491215323,302.8795132813115,328.59939160163935,17.49146133152388,21.86432666440485,post_release_straight_flight
SYNTHETIC_SCENARIO_ONLY,3,11.279019491215323,307.2523786141925,334.0654732677406,17.49146133152388,21.86432666440485,post_release_straight_flight
SYNTHETIC_SCENARIO_ONLY,3,11.529019491215323,311.62524394707344,339.5315549338418,17.49146133152388,21.86432666440485,post_release_straight_flight
SYNTHETIC_SCENARIO_ONLY,3,11.779019491215323,315.9981092799544,344.997636599943,17.49146133152388,21.86432666440485,post_release_straight_flight
SYNTHETIC_SCENARIO_ONLY,3,12.029019491215323,320.37097461283537,350.4637182660442,17.49146133152388,21.86432666440485,post_release_straight_flight
SYNTHETIC_SCENARIO_ONLY,3,12.279019491215323,324.74383994571633,355.92979993214544,17.49146133152388,21.86432666440485,post_release_straight_flight
SYNTHETIC_SCENARIO_ONLY,3,12.529019491215323,329.1167052785973,361.39588159824666,17.49146133152388,21.86432666440485,post_release_straight_flight
SYNTHETIC_SCENARIO_ONLY,3,12.779019491215323,333.48957061147826,366.8619632643479,17.49146133152388,21.86432666440485,post_release_straight_flight
SYNTHETIC_SCENARIO_ONLY,3,13.029019491215323,337.8624359443593,372.32804493044904,17.49146133152388,21.86432666440485,post_release_straight_flight
SYNTHETIC_SCENARIO_ONLY,3,13.279019491215323,342.23530127724024,377.79412659655026,17.49146133152388,21.86432666440485,post_release_straight_flight
SYNTHETIC_SCENARIO_ONLY,3,13.529019491215323,346.6081666101212,383.2602082626515,17.49146133152388,21.86432666440485,post_release_straight_flight
SYNTHETIC_SCENARIO_ONLY,3,13.779019491215323,350.98103194300217,388.7262899287527,17.49146133152388,21.86432666440485,post_release_straight_flight
SYNTHETIC_SCENARIO_ONLY,3,14.029019491215323,355.3538972758831,394.1923715948539,17.49146133152388,21.86432666440485,post_release_straight_flight
SYNTHETIC_SCENARIO_ONLY,3,14.279019491215323,359.7267626087641,399.6584532609551,17.49146133152388,21.86432666440485,post_release_straight_flight
SYNTHETIC_SCENARIO_ONLY,3,14.529019491215323,364.09962794164505,405.12453492705635,17.49146133152388,21.86432666440485,post_release_straight_flight
SYNTHETIC_SCENARIO_ONLY,3,14.779019491215323,368.472493274526,410.59061659315756,17.49146133152388,21.86432666440485,post_release_straight_flight
SYNTHETIC_SCENARIO_ONLY,3,15.029019491215323,372.84535860740704,416.0566982592588,17.49146133152388,21.86432666440485,post_release_straight_flight
SYNTHETIC_SCENARIO_ONLY,3,15.279019491215323,377.218223940288,421.52277992536,17.49146133152388,21.86432666440485,post_release_straight_flight
SYNTHETIC_SCENARIO_ONLY,3,15.529019491215323,381.59108927316896,426.98886159146116,17.49146133152388,21.86432666440485,post_release_straight_flight
SYNTHETIC_SCENARIO_ONLY,3,15.779019491215323,385.9639546060499,432.4549432575624,17.49146133152388,21.86432666440485,post_release_straight_flight
SYNTHETIC_SCENARIO_ONLY,3,16.029019491215323,390.3368199389309,437.92102492366365,17.49146133152388,21.86432666440485,post_release_straight_flight
SYNTHETIC_SCENARIO_ONLY,3,16.279019491215323,394.70968527181185,443.38710658976487,17.49146133152388,21.86432666440485,post_release_straight_flight
SYNTHETIC_SCENARIO_ONLY,3,16.529019491215323,399.0825506046928,448.8531882558661,17.49146133152388,21.86432666440485,post_release_straight_flight
SYNTHETIC_SCENARIO_ONLY,3,16.779019491215323,403.4554159375738,454.3192699219673,17.49146133152388,21.86432666440485,post_release_straight_flight
SYNTHETIC_SCENARIO_ONLY,3,17.029019491215323,407.8282812704548,459.7853515880684,17.49146133152388,21.86432666440485,post_release_straight_flight
SYNTHETIC_SCENARIO_ONLY,3,17.279019491215323,412.20114660333576,465.2514332541696,17.49146133152388,21.86432666440485,post_release_straight_flight
SYNTHETIC_SCENARIO_ONLY,3,17.529019491215323,416.5740119362167,470.71751492027084,17.49146133152388,21.86432666440485,post_release_straight_flight
SYNTHETIC_SCENARIO_ONLY,3,17.779019491215323,420.9468772690977,476.18359658637206,17.49146133152388,21.86432666440485,post_release_straight_flight
SYNTHETIC_SCENARIO_ONLY,3,18.029019491215323,425.31974260197865,481.6496782524733,17.49146133152388,21.86432666440485,post_release_straight_flight
SYNTHETIC_SCENARIO_ONLY,3,18.279019491215323,429.6926079348596,487.1157599185745,17.49146133152388,21.86432666440485,post_release_straight_flight
SYNTHETIC_SCENARIO_ONLY,3,18.529019491215323,434.0654732677406,492.5818415846757,17.49146133152388,21.86432666440485,post_release_straight_flight
SYNTHETIC_SCENARIO_ONLY,3,18.779019491215323,438.43833860062153,498.04792325077693,17.49146133152388,21.86432666440485,post_release_straight_flight
SYNTHETIC_SCENARIO_ONLY,3,19.029019491215323,442.81120393350255,503.51400491687815,17.49146133152388,21.86432666440485,post_release_straight_flight
SYNTHETIC_SCENARIO_ONLY,3,19.279019491215323,447.1840692663835,508.98008658297937,17.49146133152388,21.86432666440485,post_release_straight_flight
SYNTHETIC_SCENARIO_ONLY,3,19.529019491215323,451.5569345992645,514.4461682490806,17.49146133152388,21.86432666440485,post_release_straight_flight
SYNTHETIC_SCENARIO_ONLY,3,19.779019491215323,455.92979993214544,519.9122499151819,17.49146133152388,21.86432666440485,post_release_straight_flight
SYNTHETIC_SCENARIO_ONLY,3,20.029019491215323,460.3026652650264,525.3783315812831,17.49146133152388,21.86432666440485,post_release_straight_flight
SYNTHETIC_SCENARIO_ONLY,3,20.279019491215323,464.67553059790737,530.8444132473843,17.49146133152388,21.86432666440485,post_release_straight_flight
SYNTHETIC_SCENARIO_ONLY,3,20.529019491215323,469.04839593078833,536.3104949134855,17.49146133152388,21.86432666440485,post_release_straight_flight
SYNTHETIC_SCENARIO_ONLY,3,20.779019491215323,473.4212612636693,541.7765765795867,17.49146133152388,21.86432666440485,post_release_straight_flight
SYNTHETIC_SCENARIO_ONLY,3,21.029019491215323,477.7941265965503,547.242658245688,17.49146133152388,21.86432666440485,post_release_straight_flight
SYNTHETIC_SCENARIO_ONLY,3,21.279019491215323,482.1669919294313,552.7087399117892,17.49146133152388,21.86432666440485,post_release_straight_flight
SYNTHETIC_SCENARIO_ONLY,3,21.529019491215323,486.53985726231224,558.1748215778904,17.49146133152388,21.86432666440485,post_release_straight_flight
SYNTHETIC_SCENARIO_ONLY,3,21.779019491215323,490.91272259519315,563.6409032439916,17.49146133152388,21.86432666440485,post_release_straight_flight
SYNTHETIC_SCENARIO_ONLY,3,22.029019491215323,495.28558792807416,569.1069849100928,17.49146133152388,21.86432666440485,post_release_straight_flight
SYNTHETIC_SCENARIO_ONLY,3,22.279019491215323,499.6584532609552,574.5730665761939,17.49146133152388,21.86432666440485,post_release_straight_flight
SYNTHETIC_SCENARIO_ONLY,3,22.529019491215323,504.0313185938361,580.0391482422951,17.49146133152388,21.86432666440485,post_release_straight_flight
SYNTHETIC_SCENARIO_ONLY,3,22.779019491215323,508.4041839267171,585.5052299083964,17.49146133152388,21.86432666440485,post_release_straight_flight
SYNTHETIC_SCENARIO_ONLY,3,23.029019491215323,512.777049259598,590.9713115744976,17.49146133152388,21.86432666440485,post_release_straight_flight
SYNTHETIC_SCENARIO_ONLY,3,23.279019491215323,517.149914592479,596.4373932405988,17.49146133152388,21.86432666440485,post_release_straight_flight
SYNTHETIC_SCENARIO_ONLY,3,23.529019491215323,521.5227799253599,601.9034749067,17.49146133152388,21.86432666440485,post_release_straight_flight
SYNTHETIC_SCENARIO_ONLY,3,23.779019491215323,525.895645258241,607.3695565728012,17.49146133152388,21.86432666440485,post_release_straight_flight
SYNTHETIC_SCENARIO_ONLY,3,24.029019491215323,530.268510591122,612.8356382389024,17.49146133152388,21.86432666440485,post_release_straight_flight
SYNTHETIC_SCENARIO_ONLY,3,24.279019491215323,534.6413759240029,618.3017199050037,17.49146133152388,21.86432666440485,post_release_straight_flight
SYNTHETIC_SCENARIO_ONLY,3,24.529019491215323,539.0142412568839,623.7678015711049,17.49146133152388,21.86432666440485,post_release_straight_flight
SYNTHETIC_SCENARIO_ONLY,3,24.779019491215323,543.3871065897648,629.2338832372061,17.49146133152388,21.86432666440485,post_release_straight_flight
SYNTHETIC_SCENARIO_ONLY,3,25.029019491215323,547.7599719226458,634.6999649033073,17.49146133152388,21.86432666440485,post_release_straight_flight
SYNTHETIC_SCENARIO_ONLY,3,25.279019491215323,552.1328372555267,640.1660465694085,17.49146133152388,21.86432666440485,post_release_straight_flight
SYNTHETIC_SCENARIO_ONLY,3,25.36104262064107,553.5675416521678,641.9594270652099,17.49146133152388,21.86432666440485,post_release_straight_flight
