scenario_label,plan,common_warning_lead_s,user_defined_latest_uav_warning_lead_s,d_safe_max_m,n_minus_one_success_rate,worst_failure_continuous_cover_s,double_cover_time_ratio,total_path_length_m,total_turn_angle_rad
SYNTHETIC_SCENARIO_ONLY,P1_A-00017,22.285714285714285,8.346399714653828,83.7209140604326,0.3333333333333333,9.559115556605729,0.24887367700632052,956.3309416877235,1.6011571293826257
SYNTHETIC_SCENARIO_ONLY,P2_A-00217,17.876433988353572,8.346399714653828,46.38092783617386,0.6666666666666666,10.376134889744753,0.40913676322201886,993.948972850178,1.5882972629453929
SYNTHETIC_SCENARIO_ONLY,P4_A-00033,15.968199098479152,11.625270152282141,40.03438421184785,0.3333333333333333,9.563817534853175,0.24887367700632052,1008.6944414877152,1.8917089742559057
SYNTHETIC_SCENARIO_ONLY,Q3-B_B-3,13.720980508784676,0.0,189.7529718772099,0.0,10.376134889744753,2.98241974326806e-13,1110.187454245971,1.5395564933646284
