rolling_event_id,endpoint_id,stage_id,stage_name,objective_sense,objective_definition,solver_status,feasible_incumbent_available,optimal_value,mip_gap,time_limit_s,runtime_s,locked_constraint,selected_candidate_ids,selected_arc_ids,served_threat_ids,resource_usage
S2-SHO-SEQ@0.000,L,7,minimize_unserved_remaining_window_level_3,maximize,served-duration equivalent of lexicographic unserved-window minimization,optimal,True,16,0,5,,"{""absolute_tolerance"":1.6e-07,""value"":16.0}","[""S2-SHO-SEQ::T-Q1-SINGLE::SHO-SEQ-M1::UAV-4"",""S2-SHO-SEQ::T-Q1-SINGLE::SHO-SEQ-M2::UAV-1"",""S2-SHO-SEQ::T-Q1-SINGLE::SHO-SEQ-M4::UAV-1"",""S2-SHO-SEQ::T-Q2-TWO::SHO-SEQ-M5::UAV-2""]","[""UAV-1::N::UAV-1::S2-SHO-SEQ::T-Q1-SINGLE::SHO-SEQ-M2::UAV-1->N::UAV-1::S2-SHO-SEQ::T-Q1-SINGLE::SHO-SEQ-M4::UAV-1"",""UAV-1::N::UAV-1::S2-SHO-SEQ::T-Q1-SINGLE::SHO-SEQ-M4::UAV-1->T::UAV-1"",""UAV-1::S::UAV-1->N::UAV-1::S2-SHO-SEQ::T-Q1-SINGLE::SHO-SEQ-M2::UAV-1"",""UAV-2::N::UAV-2::S2-SHO-SEQ::T-Q2-TWO::SHO-SEQ-M5::UAV-2->T::UAV-2"",""UAV-2::S::UAV-2->N::UAV-2::S2-SHO-SEQ::T-Q2-TWO::SHO-SEQ-M5::UAV-2"",""UAV-4::N::UAV-4::S2-SHO-SEQ::T-Q1-SINGLE::SHO-SEQ-M1::UAV-4->T::UAV-4"",""UAV-4::S::UAV-4->N::UAV-4::S2-SHO-SEQ::T-Q1-SINGLE::SHO-SEQ-M1::UAV-4""]","[""SHO-SEQ-M1"",""SHO-SEQ-M2"",""SHO-SEQ-M4"",""SHO-SEQ-M5""]",5
S2-SHO-SEQ@0.000,L,8,minimize_unserved_remaining_window_level_2,maximize,served-duration equivalent of lexicographic unserved-window minimization,optimal,True,16,0,5,,"{""absolute_tolerance"":1.6e-07,""value"":16.0}","[""S2-SHO-SEQ::T-Q1-SINGLE::SHO-SEQ-M1::UAV-4"",""S2-SHO-SEQ::T-Q1-SINGLE::SHO-SEQ-M2::UAV-1"",""S2-SHO-SEQ::T-Q1-SINGLE::SHO-SEQ-M4::UAV-1"",""S2-SHO-SEQ::T-Q2-TWO::SHO-SEQ-M5::UAV-2""]","[""UAV-1::N::UAV-1::S2-SHO-SEQ::T-Q1-SINGLE::SHO-SEQ-M2::UAV-1->N::UAV-1::S2-SHO-SEQ::T-Q1-SINGLE::SHO-SEQ-M4::UAV-1"",""UAV-1::N::UAV-1::S2-SHO-SEQ::T-Q1-SINGLE::SHO-SEQ-M4::UAV-1->T::UAV-1"",""UAV-1::S::UAV-1->N::UAV-1::S2-SHO-SEQ::T-Q1-SINGLE::SHO-SEQ-M2::UAV-1"",""UAV-2::N::UAV-2::S2-SHO-SEQ::T-Q2-TWO::SHO-SEQ-M5::UAV-2->T::UAV-2"",""UAV-2::S::UAV-2->N::UAV-2::S2-SHO-SEQ::T-Q2-TWO::SHO-SEQ-M5::UAV-2"",""UAV-4::N::UAV-4::S2-SHO-SEQ::T-Q1-SINGLE::SHO-SEQ-M1::UAV-4->T::UAV-4"",""UAV-4::S::UAV-4->N::UAV-4::S2-SHO-SEQ::T-Q1-SINGLE::SHO-SEQ-M1::UAV-4""]","[""SHO-SEQ-M1"",""SHO-SEQ-M2"",""SHO-SEQ-M4"",""SHO-SEQ-M5""]",5
S2-SHO-SEQ@0.000,L,9,minimize_unserved_remaining_window_level_1,maximize,served-duration equivalent of lexicographic unserved-window minimization,optimal,True,0,0,5,,"{""absolute_tolerance"":1e-07,""value"":0.0}","[""S2-SHO-SEQ::T-Q1-SINGLE::SHO-SEQ-M1::UAV-4"",""S2-SHO-SEQ::T-Q1-SINGLE::SHO-SEQ-M2::UAV-1"",""S2-SHO-SEQ::T-Q1-SINGLE::SHO-SEQ-M4::UAV-1"",""S2-SHO-SEQ::T-Q2-TWO::SHO-SEQ-M5::UAV-2""]","[""UAV-1::N::UAV-1::S2-SHO-SEQ::T-Q1-SINGLE::SHO-SEQ-M2::UAV-1->N::UAV-1::S2-SHO-SEQ::T-Q1-SINGLE::SHO-SEQ-M4::UAV-1"",""UAV-1::N::UAV-1::S2-SHO-SEQ::T-Q1-SINGLE::SHO-SEQ-M4::UAV-1->T::UAV-1"",""UAV-1::S::UAV-1->N::UAV-1::S2-SHO-SEQ::T-Q1-SINGLE::SHO-SEQ-M2::UAV-1"",""UAV-2::N::UAV-2::S2-SHO-SEQ::T-Q2-TWO::SHO-SEQ-M5::UAV-2->T::UAV-2"",""UAV-2::S::UAV-2->N::UAV-2::S2-SHO-SEQ::T-Q2-TWO::SHO-SEQ-M5::UAV-2"",""UAV-4::N::UAV-4::S2-SHO-SEQ::T-Q1-SINGLE::SHO-SEQ-M1::UAV-4->T::UAV-4"",""UAV-4::S::UAV-4->N::UAV-4::S2-SHO-SEQ::T-Q1-SINGLE::SHO-SEQ-M1::UAV-4""]","[""SHO-SEQ-M1"",""SHO-SEQ-M2"",""SHO-SEQ-M4"",""SHO-SEQ-M5""]",5
S2-SHO-SEQ@0.000,L,10,minimize_bombs_used_and_reserved,minimize,sum candidate total bombs,optimal,True,5,0,5,,"{""absolute_tolerance"":1e-07,""value"":5.0}","[""S2-SHO-SEQ::T-Q1-SINGLE::SHO-SEQ-M1::UAV-4"",""S2-SHO-SEQ::T-Q1-SINGLE::SHO-SEQ-M2::UAV-1"",""S2-SHO-SEQ::T-Q1-SINGLE::SHO-SEQ-M4::UAV-1"",""S2-SHO-SEQ::T-Q2-TWO::SHO-SEQ-M5::UAV-2""]","[""UAV-1::N::UAV-1::S2-SHO-SEQ::T-Q1-SINGLE::SHO-SEQ-M2::UAV-1->N::UAV-1::S2-SHO-SEQ::T-Q1-SINGLE::SHO-SEQ-M4::UAV-1"",""UAV-1::N::UAV-1::S2-SHO-SEQ::T-Q1-SINGLE::SHO-SEQ-M4::UAV-1->T::UAV-1"",""UAV-1::S::UAV-1->N::UAV-1::S2-SHO-SEQ::T-Q1-SINGLE::SHO-SEQ-M2::UAV-1"",""UAV-2::N::UAV-2::S2-SHO-SEQ::T-Q2-TWO::SHO-SEQ-M5::UAV-2->T::UAV-2"",""UAV-2::S::UAV-2->N::UAV-2::S2-SHO-SEQ::T-Q2-TWO::SHO-SEQ-M5::UAV-2"",""UAV-4::N::UAV-4::S2-SHO-SEQ::T-Q1-SINGLE::SHO-SEQ-M1::UAV-4->T::UAV-4"",""UAV-4::S::UAV-4->N::UAV-4::S2-SHO-SEQ::T-Q1-SINGLE::SHO-SEQ-M1::UAV-4""]","[""SHO-SEQ-M1"",""SHO-SEQ-M2"",""SHO-SEQ-M4"",""SHO-SEQ-M5""]",5
S2-SHO-SEQ@0.000,L,11,L_minimize_total_path,minimize,service plus selected transition path,optimal,True,4135.775486425,0,5,,"{""absolute_tolerance"":4.1357754864251473e-05,""value"":4135.775486425147}","[""S2-SHO-SEQ::T-Q1-SINGLE::SHO-SEQ-M2::UAV-1"",""S2-SHO-SEQ::T-Q1-SINGLE::SHO-SEQ-M4::UAV-1"",""S2-SHO-SEQ::T-Q1-SINGLE::SHO-SEQ-M5::UAV-4"",""S2-SHO-SEQ::T-Q2-TWO::SHO-SEQ-M1::UAV-2""]","[""UAV-1::N::UAV-1::S2-SHO-SEQ::T-Q1-SINGLE::SHO-SEQ-M2::UAV-1->N::UAV-1::S2-SHO-SEQ::T-Q1-SINGLE::SHO-SEQ-M4::UAV-1"",""UAV-1::N::UAV-1::S2-SHO-SEQ::T-Q1-SINGLE::SHO-SEQ-M4::UAV-1->T::UAV-1"",""UAV-1::S::UAV-1->N::UAV-1::S2-SHO-SEQ::T-Q1-SINGLE::SHO-SEQ-M2::UAV-1"",""UAV-2::N::UAV-2::S2-SHO-SEQ::T-Q2-TWO::SHO-SEQ-M1::UAV-2->T::UAV-2"",""UAV-2::S::UAV-2->N::UAV-2::S2-SHO-SEQ::T-Q2-TWO::SHO-SEQ-M1::UAV-2"",""UAV-4::N::UAV-4::S2-SHO-SEQ::T-Q1-SINGLE::SHO-SEQ-M5::UAV-4->T::UAV-4"",""UAV-4::S::UAV-4->N::UAV-4::S2-SHO-SEQ::T-Q1-SINGLE::SHO-SEQ-M5::UAV-4""]","[""SHO-SEQ-M1"",""SHO-SEQ-M2"",""SHO-SEQ-M4"",""SHO-SEQ-M5""]",5
S2-SHO-SEQ@0.000,L,12,L_minimize_turn_at_minimum_path,minimize,service plus transition turn proxy,optimal,True,10.052399523,0,5,,"{""absolute_tolerance"":1.0052399522863538e-07,""value"":10.052399522863539}","[""S2-SHO-SEQ::T-Q1-SINGLE::SHO-SEQ-M2::UAV-1"",""S2-SHO-SEQ::T-Q1-SINGLE::SHO-SEQ-M4::UAV-1"",""S2-SHO-SEQ::T-Q1-SINGLE::SHO-SEQ-M5::UAV-4"",""S2-SHO-SEQ::T-Q2-TWO::SHO-SEQ-M1::UAV-2""]","[""UAV-1::N::UAV-1::S2-SHO-SEQ::T-Q1-SINGLE::SHO-SEQ-M2::UAV-1->N::UAV-1::S2-SHO-SEQ::T-Q1-SINGLE::SHO-SEQ-M4::UAV-1"",""UAV-1::N::UAV-1::S2-SHO-SEQ::T-Q1-SINGLE::SHO-SEQ-M4::UAV-1->T::UAV-1"",""UAV-1::S::UAV-1->N::UAV-1::S2-SHO-SEQ::T-Q1-SINGLE::SHO-SEQ-M2::UAV-1"",""UAV-2::N::UAV-2::S2-SHO-SEQ::T-Q2-TWO::SHO-SEQ-M1::UAV-2->T::UAV-2"",""UAV-2::S::UAV-2->N::UAV-2::S2-SHO-SEQ::T-Q2-TWO::SHO-SEQ-M1::UAV-2"",""UAV-4::N::UAV-4::S2-SHO-SEQ::T-Q1-SINGLE::SHO-SEQ-M5::UAV-4->T::UAV-4"",""UAV-4::S::UAV-4->N::UAV-4::S2-SHO-SEQ::T-Q1-SINGLE::SHO-SEQ-M5::UAV-4""]","[""SHO-SEQ-M1"",""SHO-SEQ-M2"",""SHO-SEQ-M4"",""SHO-SEQ-M5""]",5
S2-SHO-SEQ@0.000,L,13,minimize_flexible_plan_changes,minimize,explicit new-instance count; executed and committed instances are outside the flexible set,optimal,True,4,0,5,,"{""absolute_tolerance"":1e-07,""value"":4.0}","[""S2-SHO-SEQ::T-Q1-SINGLE::SHO-SEQ-M2::UAV-1"",""S2-SHO-SEQ::T-Q1-SINGLE::SHO-SEQ-M4::UAV-1"",""S2-SHO-SEQ::T-Q1-SINGLE::SHO-SEQ-M5::UAV-4"",""S2-SHO-SEQ::T-Q2-TWO::SHO-SEQ-M1::UAV-2""]","[""UAV-1::N::UAV-1::S2-SHO-SEQ::T-Q1-SINGLE::SHO-SEQ-M2::UAV-1->N::UAV-1::S2-SHO-SEQ::T-Q1-SINGLE::SHO-SEQ-M4::UAV-1"",""UAV-1::N::UAV-1::S2-SHO-SEQ::T-Q1-SINGLE::SHO-SEQ-M4::UAV-1->T::UAV-1"",""UAV-1::S::UAV-1->N::UAV-1::S2-SHO-SEQ::T-Q1-SINGLE::SHO-SEQ-M2::UAV-1"",""UAV-2::N::UAV-2::S2-SHO-SEQ::T-Q2-TWO::SHO-SEQ-M1::UAV-2->T::UAV-2"",""UAV-2::S::UAV-2->N::UAV-2::S2-SHO-SEQ::T-Q2-TWO::SHO-SEQ-M1::UAV-2"",""UAV-4::N::UAV-4::S2-SHO-SEQ::T-Q1-SINGLE::SHO-SEQ-M5::UAV-4->T::UAV-4"",""UAV-4::S::UAV-4->N::UAV-4::S2-SHO-SEQ::T-Q1-SINGLE::SHO-SEQ-M5::UAV-4""]","[""SHO-SEQ-M1"",""SHO-SEQ-M2"",""SHO-SEQ-M4"",""SHO-SEQ-M5""]",5
S2-SHO-SUR@32.000,L,1,maximize_full_defence_level_3,maximize,sum y_m for threat_level=3,optimal,True,2,0,5,,"{""absolute_tolerance"":1e-07,""value"":2.0}","[""S2-SHO-SUR::T-Q2-TWO::SHO-SUR-M4+SHO-SUR-M5+SHO-SUR-M6::UAV-2""]","[""UAV-2::N::UAV-2::S2-SHO-SUR::T-Q2-TWO::SHO-SUR-M4+SHO-SUR-M5+SHO-SUR-M6::UAV-2->T::UAV-2"",""UAV-2::S::UAV-2->N::UAV-2::S2-SHO-SUR::T-Q2-TWO::SHO-SUR-M4+SHO-SUR-M5+SHO-SUR-M6::UAV-2""]","[""SHO-SUR-M4"",""SHO-SUR-M5"",""SHO-SUR-M6""]",2
S2-SHO-SUR@32.000,L,2,minimize_served_reaction_time_level_3,minimize,sum y_m*(latest_feasible_command_time-current_time),optimal,True,32.155366,0,5,,"{""absolute_tolerance"":3.2155366e-07,""value"":32.155366}","[""S2-SHO-SUR::T-Q1-SINGLE::SHO-SUR-M4::UAV-4"",""S2-SHO-SUR::T-Q2-TWO::SHO-SUR-M2+SHO-SUR-M5+SHO-SUR-M6::UAV-2""]","[""UAV-2::N::UAV-2::S2-SHO-SUR::T-Q2-TWO::SHO-SUR-M2+SHO-SUR-M5+SHO-SUR-M6::UAV-2->T::UAV-2"",""UAV-2::S::UAV-2->N::UAV-2::S2-SHO-SUR::T-Q2-TWO::SHO-SUR-M2+SHO-SUR-M5+SHO-SUR-M6::UAV-2"",""UAV-4::N::UAV-4::S2-SHO-SUR::T-Q1-SINGLE::SHO-SUR-M4::UAV-4->T::UAV-4"",""UAV-4::S::UAV-4->N::UAV-4::S2-SHO-SUR::T-Q1-SINGLE::SHO-SUR-M4::UAV-4""]","[""SHO-SUR-M2"",""SHO-SUR-M4"",""SHO-SUR-M5"",""SHO-SUR-M6""]",3
S2-SHO-SUR@32.000,L,3,maximize_full_defence_level_2,maximize,sum y_m for threat_level=2,optimal,True,2,0,5,,"{""absolute_tolerance"":1e-07,""value"":2.0}","[""S2-SHO-SUR::T-Q1-SINGLE::SHO-SUR-M3::UAV-4"",""S2-SHO-SUR::T-Q2-TWO::SHO-SUR-M4+SHO-SUR-M5+SHO-SUR-M6::UAV-2""]","[""UAV-2::N::UAV-2::S2-SHO-SUR::T-Q2-TWO::SHO-SUR-M4+SHO-SUR-M5+SHO-SUR-M6::UAV-2->T::UAV-2"",""UAV-2::S::UAV-2->N::UAV-2::S2-SHO-SUR::T-Q2-TWO::SHO-SUR-M4+SHO-SUR-M5+SHO-SUR-M6::UAV-2"",""UAV-4::N::UAV-4::S2-SHO-SUR::T-Q1-SINGLE::SHO-SUR-M3::UAV-4->T::UAV-4"",""UAV-4::S::UAV-4->N::UAV-4::S2-SHO-SUR::T-Q1-SINGLE::SHO-SUR-M3::UAV-4""]","[""SHO-SUR-M3"",""SHO-SUR-M4"",""SHO-SUR-M5"",""SHO-SUR-M6""]",3
S2-SHO-SUR@32.000,L,4,minimize_served_reaction_time_level_2,minimize,sum y_m*(latest_feasible_command_time-current_time),optimal,True,68.155366,0,5,,"{""absolute_tolerance"":6.8155366e-07,""value"":68.155366}","[""S2-SHO-SUR::T-Q1-SINGLE::SHO-SUR-M3::UAV-4"",""S2-SHO-SUR::T-Q2-TWO::SHO-SUR-M4+SHO-SUR-M5+SHO-SUR-M6::UAV-2""]","[""UAV-2::N::UAV-2::S2-SHO-SUR::T-Q2-TWO::SHO-SUR-M4+SHO-SUR-M5+SHO-SUR-M6::UAV-2->T::UAV-2"",""UAV-2::S::UAV-2->N::UAV-2::S2-SHO-SUR::T-Q2-TWO::SHO-SUR-M4+SHO-SUR-M5+SHO-SUR-M6::UAV-2"",""UAV-4::N::UAV-4::S2-SHO-SUR::T-Q1-SINGLE::SHO-SUR-M3::UAV-4->T::UAV-4"",""UAV-4::S::UAV-4->N::UAV-4::S2-SHO-SUR::T-Q1-SINGLE::SHO-SUR-M3::UAV-4""]","[""SHO-SUR-M3"",""SHO-SUR-M4"",""SHO-SUR-M5"",""SHO-SUR-M6""]",3
S2-SHO-SUR@32.000,L,5,maximize_full_defence_level_1,maximize,sum y_m for threat_level=1,optimal,True,0,0,5,,"{""absolute_tolerance"":1e-07,""value"":0.0}","[""S2-SHO-SUR::T-Q1-SINGLE::SHO-SUR-M3::UAV-4"",""S2-SHO-SUR::T-Q2-TWO::SHO-SUR-M4+SHO-SUR-M5+SHO-SUR-M6::UAV-2""]","[""UAV-2::N::UAV-2::S2-SHO-SUR::T-Q2-TWO::SHO-SUR-M4+SHO-SUR-M5+SHO-SUR-M6::UAV-2->T::UAV-2"",""UAV-2::S::UAV-2->N::UAV-2::S2-SHO-SUR::T-Q2-TWO::SHO-SUR-M4+SHO-SUR-M5+SHO-SUR-M6::UAV-2"",""UAV-4::N::UAV-4::S2-SHO-SUR::T-Q1-SINGLE::SHO-SUR-M3::UAV-4->T::UAV-4"",""UAV-4::S::UAV-4->N::UAV-4::S2-SHO-SUR::T-Q1-SINGLE::SHO-SUR-M3::UAV-4""]","[""SHO-SUR-M3"",""SHO-SUR-M4"",""SHO-SUR-M5"",""SHO-SUR-M6""]",3
S2-SHO-SUR@32.000,L,6,minimize_served_reaction_time_level_1,minimize,sum y_m*(latest_feasible_command_time-current_time),optimal,True,0,0,5,,"{""absolute_tolerance"":1e-07,""value"":0.0}","[""S2-SHO-SUR::T-Q1-SINGLE::SHO-SUR-M3::UAV-4"",""S2-SHO-SUR::T-Q2-TWO::SHO-SUR-M4+SHO-SUR-M5+SHO-SUR-M6::UAV-2""]","[""UAV-2::N::UAV-2::S2-SHO-SUR::T-Q2-TWO::SHO-SUR-M4+SHO-SUR-M5+SHO-SUR-M6::UAV-2->T::UAV-2"",""UAV-2::S::UAV-2->N::UAV-2::S2-SHO-SUR::T-Q2-TWO::SHO-SUR-M4+SHO-SUR-M5+SHO-SUR-M6::UAV-2"",""UAV-4::N::UAV-4::S2-SHO-SUR::T-Q1-SINGLE::SHO-SUR-M3::UAV-4->T::UAV-4"",""UAV-4::S::UAV-4->N::UAV-4::S2-SHO-SUR::T-Q1-SINGLE::SHO-SUR-M3::UAV-4""]","[""SHO-SUR-M3"",""SHO-SUR-M4"",""SHO-SUR-M5"",""SHO-SUR-M6""]",3
S2-SHO-SUR@32.000,L,7,minimize_unserved_remaining_window_level_3,maximize,served-duration equivalent of lexicographic unserved-window minimization,optimal,True,16,0,5,,"{""absolute_tolerance"":1.6e-07,""value"":16.0}","[""S2-SHO-SUR::T-Q1-SINGLE::SHO-SUR-M3::UAV-4"",""S2-SHO-SUR::T-Q2-TWO::SHO-SUR-M4+SHO-SUR-M5+SHO-SUR-M6::UAV-2""]","[""UAV-2::N::UAV-2::S2-SHO-SUR::T-Q2-TWO::SHO-SUR-M4+SHO-SUR-M5+SHO-SUR-M6::UAV-2->T::UAV-2"",""UAV-2::S::UAV-2->N::UAV-2::S2-SHO-SUR::T-Q2-TWO::SHO-SUR-M4+SHO-SUR-M5+SHO-SUR-M6::UAV-2"",""UAV-4::N::UAV-4::S2-SHO-SUR::T-Q1-SINGLE::SHO-SUR-M3::UAV-4->T::UAV-4"",""UAV-4::S::UAV-4->N::UAV-4::S2-SHO-SUR::T-Q1-SINGLE::SHO-SUR-M3::UAV-4""]","[""SHO-SUR-M3"",""SHO-SUR-M4"",""SHO-SUR-M5"",""SHO-SUR-M6""]",3
S2-SHO-SUR@32.000,L,8,minimize_unserved_remaining_window_level_2,maximize,served-duration equivalent of lexicographic unserved-window minimization,optimal,True,16,0,5,,"{""absolute_tolerance"":1.6e-07,""value"":16.0}","[""S2-SHO-SUR::T-Q1-SINGLE::SHO-SUR-M3::UAV-4"",""S2-SHO-SUR::T-Q2-TWO::SHO-SUR-M4+SHO-SUR-M5+SHO-SUR-M6::UAV-2""]","[""UAV-2::N::UAV-2::S2-SHO-SUR::T-Q2-TWO::SHO-SUR-M4+SHO-SUR-M5+SHO-SUR-M6::UAV-2->T::UAV-2"",""UAV-2::S::UAV-2->N::UAV-2::S2-SHO-SUR::T-Q2-TWO::SHO-SUR-M4+SHO-SUR-M5+SHO-SUR-M6::UAV-2"",""UAV-4::N::UAV-4::S2-SHO-SUR::T-Q1-SINGLE::SHO-SUR-M3::UAV-4->T::UAV-4"",""UAV-4::S::UAV-4->N::UAV-4::S2-SHO-SUR::T-Q1-SINGLE::SHO-SUR-M3::UAV-4""]","[""SHO-SUR-M3"",""SHO-SUR-M4"",""SHO-SUR-M5"",""SHO-SUR-M6""]",3
S2-SHO-SUR@32.000,L,9,minimize_unserved_remaining_window_level_1,maximize,served-duration equivalent of lexicographic unserved-window minimization,optimal,True,0,0,5,,"{""absolute_tolerance"":1e-07,""value"":0.0}","[""S2-SHO-SUR::T-Q1-SINGLE::SHO-SUR-M3::UAV-4"",""S2-SHO-SUR::T-Q2-TWO::SHO-SUR-M4+SHO-SUR-M5+SHO-SUR-M6::UAV-2""]","[""UAV-2::N::UAV-2::S2-SHO-SUR::T-Q2-TWO::SHO-SUR-M4+SHO-SUR-M5+SHO-SUR-M6::UAV-2->T::UAV-2"",""UAV-2::S::UAV-2->N::UAV-2::S2-SHO-SUR::T-Q2-TWO::SHO-SUR-M4+SHO-SUR-M5+SHO-SUR-M6::UAV-2"",""UAV-4::N::UAV-4::S2-SHO-SUR::T-Q1-SINGLE::SHO-SUR-M3::UAV-4->T::UAV-4"",""UAV-4::S::UAV-4->N::UAV-4::S2-SHO-SUR::T-Q1-SINGLE::SHO-SUR-M3::UAV-4""]","[""SHO-SUR-M3"",""SHO-SUR-M4"",""SHO-SUR-M5"",""SHO-SUR-M6""]",3
S2-SHO-SUR@32.000,L,10,minimize_bombs_used_and_reserved,minimize,sum candidate total bombs,optimal,True,3,0,5,,"{""absolute_tolerance"":1e-07,""value"":3.0}","[""S2-SHO-SUR::T-Q1-SINGLE::SHO-SUR-M3::UAV-4"",""S2-SHO-SUR::T-Q2-TWO::SHO-SUR-M4+SHO-SUR-M5+SHO-SUR-M6::UAV-2""]","[""UAV-2::N::UAV-2::S2-SHO-SUR::T-Q2-TWO::SHO-SUR-M4+SHO-SUR-M5+SHO-SUR-M6::UAV-2->T::UAV-2"",""UAV-2::S::UAV-2->N::UAV-2::S2-SHO-SUR::T-Q2-TWO::SHO-SUR-M4+SHO-SUR-M5+SHO-SUR-M6::UAV-2"",""UAV-4::N::UAV-4::S2-SHO-SUR::T-Q1-SINGLE::SHO-SUR-M3::UAV-4->T::UAV-4"",""UAV-4::S::UAV-4->N::UAV-4::S2-SHO-SUR::T-Q1-SINGLE::SHO-SUR-M3::UAV-4""]","[""SHO-SUR-M3"",""SHO-SUR-M4"",""SHO-SUR-M5"",""SHO-SUR-M6""]",3
S2-SHO-SUR@32.000,L,11,L_minimize_total_path,minimize,service plus selected transition path,optimal,True,2495.775486425,0,5,,"{""absolute_tolerance"":2.495775486425147e-05,""value"":2495.775486425147}","[""S2-SHO-SUR::T-Q1-SINGLE::SHO-SUR-M3::UAV-4"",""S2-SHO-SUR::T-Q2-TWO::SHO-SUR-M4+SHO-SUR-M5+SHO-SUR-M6::UAV-2""]","[""UAV-2::N::UAV-2::S2-SHO-SUR::T-Q2-TWO::SHO-SUR-M4+SHO-SUR-M5+SHO-SUR-M6::UAV-2->T::UAV-2"",""UAV-2::S::UAV-2->N::UAV-2::S2-SHO-SUR::T-Q2-TWO::SHO-SUR-M4+SHO-SUR-M5+SHO-SUR-M6::UAV-2"",""UAV-4::N::UAV-4::S2-SHO-SUR::T-Q1-SINGLE::SHO-SUR-M3::UAV-4->T::UAV-4"",""UAV-4::S::UAV-4->N::UAV-4::S2-SHO-SUR::T-Q1-SINGLE::SHO-SUR-M3::UAV-4""]","[""SHO-SUR-M3"",""SHO-SUR-M4"",""SHO-SUR-M5"",""SHO-SUR-M6""]",3
S2-SHO-SUR@32.000,L,12,L_minimize_turn_at_minimum_path,minimize,service plus transition turn proxy,optimal,True,3.569214216,0,5,,"{""absolute_tolerance"":1e-07,""value"":3.5692142156839526}","[""S2-SHO-SUR::T-Q1-SINGLE::SHO-SUR-M3::UAV-4"",""S2-SHO-SUR::T-Q2-TWO::SHO-SUR-M4+SHO-SUR-M5+SHO-SUR-M6::UAV-2""]","[""UAV-2::N::UAV-2::S2-SHO-SUR::T-Q2-TWO::SHO-SUR-M4+SHO-SUR-M5+SHO-SUR-M6::UAV-2->T::UAV-2"",""UAV-2::S::UAV-2->N::UAV-2::S2-SHO-SUR::T-Q2-TWO::SHO-SUR-M4+SHO-SUR-M5+SHO-SUR-M6::UAV-2"",""UAV-4::N::UAV-4::S2-SHO-SUR::T-Q1-SINGLE::SHO-SUR-M3::UAV-4->T::UAV-4"",""UAV-4::S::UAV-4->N::UAV-4::S2-SHO-SUR::T-Q1-SINGLE::SHO-SUR-M3::UAV-4""]","[""SHO-SUR-M3"",""SHO-SUR-M4"",""SHO-SUR-M5"",""SHO-SUR-M6""]",3
S2-SHO-SUR@32.000,L,13,minimize_flexible_plan_changes,minimize,explicit new-instance count; executed and committed instances are outside the flexible set,optimal,True,2,0,5,,"{""absolute_tolerance"":1e-07,""value"":2.0}","[""S2-SHO-SUR::T-Q1-SINGLE::SHO-SUR-M3::UAV-4"",""S2-SHO-SUR::T-Q2-TWO::SHO-SUR-M4+SHO-SUR-M5+SHO-SUR-M6::UAV-2""]","[""UAV-2::N::UAV-2::S2-SHO-SUR::T-Q2-TWO::SHO-SUR-M4+SHO-SUR-M5+SHO-SUR-M6::UAV-2->T::UAV-2"",""UAV-2::S::UAV-2->N::UAV-2::S2-SHO-SUR::T-Q2-TWO::SHO-SUR-M4+SHO-SUR-M5+SHO-SUR-M6::UAV-2"",""UAV-4::N::UAV-4::S2-SHO-SUR::T-Q1-SINGLE::SHO-SUR-M3::UAV-4->T::UAV-4"",""UAV-4::S::UAV-4->N::UAV-4::S2-SHO-SUR::T-Q1-SINGLE::SHO-SUR-M3::UAV-4""]","[""SHO-SUR-M3"",""SHO-SUR-M4"",""SHO-SUR-M5"",""SHO-SUR-M6""]",3
S2-SUF-OVR@0.000,L,1,maximize_full_defence_level_3,maximize,sum y_m for threat_level=3,optimal,True,2,0,5,,"{""absolute_tolerance"":1e-07,""value"":2.0}","[""S2-SUF-OVR::T-Q2-THREE::SUF-OVR-M1::UAV-1"",""S2-SUF-OVR::T-Q2-TWO::SUF-OVR-M4::UAV-5""]","[""UAV-1::N::UAV-1::S2-SUF-OVR::T-Q2-THREE::SUF-OVR-M1::UAV-1->T::UAV-1"",""UAV-1::S::UAV-1->N::UAV-1::S2-SUF-OVR::T-Q2-THREE::SUF-OVR-M1::UAV-1"",""UAV-5::N::UAV-5::S2-SUF-OVR::T-Q2-TWO::SUF-OVR-M4::UAV-5->T::UAV-5"",""UAV-5::S::UAV-5->N::UAV-5::S2-SUF-OVR::T-Q2-TWO::SUF-OVR-M4::UAV-5""]","[""SUF-OVR-M1"",""SUF-OVR-M4""]",5
